identifier,group,major_group,sub_group,membran_prediction,seq_start,number_cysteines,activity,x_umap_2D,y_umap_2D,x_umap_3D,y_umap_3D,z_umap_3D,x_pca_3D,y_pca_3D,z_pca_3D,variance,x_tsne_2D,y_tsne_2D,x_tsne_3D,y_tsne_3D,z_tsne_3D
None|Rhabdophis_subminiatus_unigene76489|Rhabdophis_subminiatus,Plesiotypic,Plesiotypic,,Secreted,,10.0,,5.7705517,14.246496,5.858651,6.6359262,0.76406056,0.054421305914972275,-0.07002281384741219,-0.20216515994978862,,-28.94843,18.209105,8.025232,13.667305,5.4259677
TR|A0A346CI88|Spilotes_sulphureus,Non-standard,Non-standard,Colubrid non-standard C #8 -> Y,Secreted,,9.0,,7.5732455,11.614184,6.247993,8.347532,3.255612,0.13102525277969362,-0.10007583186298957,-0.17765628368830255,,-17.010199,-0.059537843,4.8631773,0.07678075,4.2275605
TR|A0A346CI89|Spilotes_sulphureus,Non-standard,Non-standard,Colubrid non-standard C #8 -> Y/L,Secreted,,9.0,,5.768374,10.343609,6.776953,9.528958,2.1280077,0.12033574681631141,0.03556932391911722,-0.21943909345828003,,-26.708654,-2.732624,8.216168,-1.6861913,9.793798
TR|A0A346CI93|Spilotes_sulphureus,Plesiotypic,Plesiotypic,Dimeric,Secreted,,11.0,,4.329124,14.292538,5.5377016,6.895392,-0.8006774,0.21549176632691047,-0.18749250121240327,-0.3688845684283906,,-53.53734,18.358429,16.81728,15.095325,-2.5395472
TR|A0A346CI94|Spilotes_sulphureus,Plesiotypic,Plesiotypic,,Secreted,,10.0,,4.9680033,14.542138,5.7427697,6.789983,-0.37310174,0.22503325209428016,-0.09818922809621879,-0.2955465495927178,,-55.33067,16.509214,16.526703,16.46135,-0.16393438
TR|A0A346CI95|Spilotes_sulphureus,Plesiotypic,Plesiotypic,,Secreted,,10.0,,6.2107086,13.977985,5.775107,6.819045,1.4385525,0.10734153924648848,-0.11682895961108876,-0.3067634112718786,,-28.35589,15.586562,5.8469877,11.320849,4.872175
TR|A0A346CIA0|Spilotes_sulphureus,Plesiotypic,Plesiotypic,Dimeric,Secreted,,11.0,,4.438441,14.240929,5.650976,6.8836756,-0.88537645,0.24536199059279434,-0.15261706333650787,-0.34859088927569915,,-53.523087,18.372746,16.815615,15.092889,-2.566042
TR|A0A346CIA9|Spilotes_sulphureus,Plesiotypic,Plesiotypic,,Secreted,,10.0,,4.829742,14.458611,5.8128104,6.9643784,-0.25241792,0.25189853134065754,-0.07552011538066224,-0.3086058680683002,,-55.2071,16.390024,16.35009,16.265093,-0.073332876
TR|A0A346CIB0|Spilotes_sulphureus,Plesiotypic,Plesiotypic,,Secreted,,10.0,,6.191713,13.834253,5.4911456,6.737016,1.5096358,0.1350682103201437,-0.03992884922224347,-0.3242592589922757,,-28.355335,15.660262,6.0018206,11.357036,4.9541388
TR|A0A346CIB1|Spilotes_sulphureus,Plesiotypic,Plesiotypic,Dimeric,Secreted,,11.0,,4.842932,14.076379,5.488793,7.2220583,-0.41277996,0.25596546167782547,-0.24411528979071853,-0.3867736875253892,,-54.080883,14.269088,17.085546,14.016884,-0.09580419
TR|A0A346CIB2|Spilotes_sulphureus,Plesiotypic,Plesiotypic,,Secreted,,10.0,,4.805994,14.335524,5.715634,6.9892063,-0.35721523,0.2927728845208051,-0.05893798392095422,-0.338340106844301,,-55.05353,16.347788,16.149872,16.109835,-0.16803415
TR|A0A346CIB4|Spilotes_sulphureus,Plesiotypic,Plesiotypic,,Secreted,,10.0,,4.6946507,14.470244,5.740509,6.7348948,-0.48629916,0.21884112926358162,-0.07735640336612946,-0.3229532804016114,,-55.618565,16.872175,16.408743,17.024574,-0.5857671
TR|A0A346CIB5|Spilotes_sulphureus,Plesiotypic,Plesiotypic,,Secreted,,10.0,,4.837186,14.629333,5.8260255,6.7668695,-0.41752604,0.17700772739920417,-0.10101045834538531,-0.290075322917997,,-55.677647,16.854204,16.544378,17.07644,-0.48917437
TR|A0A346CIB7|Spilotes_sulphureus,Plesiotypic,Plesiotypic,,Secreted,,10.0,,6.1966677,13.795935,5.534157,6.67931,1.3127385,0.1149325760050408,-0.05576988936150548,-0.27756594525566763,,-28.374525,15.6751585,6.007484,11.366065,4.924959
NCBI|TANNI_GJFV01002418.1_1_255|Tantilla_nigriceps,Non-standard,Non-standard,Colubrid non-standard C #8 -> Y/L,Secreted,,9.0,,6.3791585,10.934787,6.5401044,8.899384,2.3627455,0.1265408890019197,-0.013971604021039656,-0.12848378857146325,,-24.737217,-0.92929095,7.732053,-0.7487145,6.9063997
NCBI|TANNI_GJFV01002407.1_1_318|Tantilla_nigriceps,Plesiotypic,Plesiotypic,,Secreted,,10.0,,1.8173685,12.283628,4.713973,9.527597,-1.5183172,0.40574006675419244,-0.20915149097541638,-0.21136787654401987,,-55.583355,1.8062716,19.962387,7.545193,-5.6028733
NCBI|TANNI_GJFV01002408.1_1_327|Tantilla_nigriceps,Plesiotypic,Plesiotypic,,Secreted,,10.0,,1.4781214,12.339817,4.828195,9.641737,-1.8634717,0.3701109100621646,-0.23452019838462976,-0.24130499073833378,,-56.272076,1.8306429,20.441116,7.0765314,-5.222187
NCBI|TANNI_GJFV01002409.1_1_333|Tantilla_nigriceps,Plesiotypic,Plesiotypic,,Secreted,,10.0,,1.734116,12.152149,4.6212606,9.663496,-1.4381547,0.49814695810510384,-0.21570835760426438,-0.16715094890813198,,-55.471184,0.99974054,19.172785,7.7825637,-4.759732
NCBI|TANNI_GJFV01002410.1_1_321|Tantilla_nigriceps,Plesiotypic,Plesiotypic,,Secreted,,10.0,,0.91940707,12.333757,4.8835406,9.614576,-2.310665,0.2616983653851034,-0.28186996661814584,-0.20210068876952075,,-59.39888,2.2108154,22.869532,6.4332833,-3.5235317
NCBI|TANNI_GJFV01002419.1_1_255|Tantilla_nigriceps,Plesiotypic,Plesiotypic,,Secreted,,10.0,,6.957063,11.7725935,6.575857,7.962427,2.4756203,0.23019974989495412,0.12012234303674271,-0.1228461807017347,,-24.556995,6.9220576,6.880604,0.6024424,2.0970573
NCBI|TANNI_GJFV01002420.1_1_258|Tantilla_nigriceps,Plesiotypic,Plesiotypic,,Secreted,,10.0,,8.09254,13.105463,5.4496117,7.35996,3.454316,0.05193957065403176,0.15106648982599352,-0.17728599066073236,,-13.195714,4.0286055,1.5497319,4.635096,1.1986067
NCBI|TANNI_GJFV01002421.1_70_255|Tantilla_nigriceps,Plesiotypic,Plesiotypic,,Secreted,,10.0,,6.504268,14.004175,5.6357756,6.698357,1.6024345,-0.00586020177324114,-0.0682948207640509,-0.3259499168915719,,-27.72348,15.615826,5.7694373,11.553637,5.8190875
NCBI|TANNI_GJFV01002438.1_1_327|Tantilla_nigriceps,Plesiotypic,Plesiotypic,,Secreted,,10.0,,1.8383261,12.273205,4.8642383,9.59786,-1.715083,0.4267862127909566,-0.06564094002549735,-0.18069522790284476,,-55.672356,1.6966712,19.905796,7.461562,-5.441575
TR|A7X3N6|Telescopus_dhara,Non-standard,Non-standard,Colubrid non-standard C #8 -> Y/L,Secreted,MKT,9.0,,5.9487095,10.458221,6.9824157,9.219953,2.1818812,0.2115157107034019,0.1573834989818889,-0.18642632688773064,,-25.823498,-1.4884033,8.411091,-0.9444902,8.1694975
TR|A7X3S5|Telescopus_dhara,Non-standard,Non-standard,,Secreted,MKT,9.0,,5.8915257,13.322495,5.3460884,7.3942127,1.6136988,0.08747691985569725,-0.19333917683789417,-0.19837824435222182,,-32.145954,11.080559,8.088221,8.584495,5.659302
SP|A7X3V0|Telescopus_dhara,Plesiotypic,Plesiotypic,Dimeric,Secreted,MKT,11.0,,3.8700168,13.846911,5.1864843,7.3899612,-0.880074,0.3735715743574858,-0.20024777240471422,-0.3706285382693428,,-51.56678,12.672663,15.964104,12.2132635,-0.58842313
TR|A7X3S8|Telescopus_dhara,Non-standard,Non-standard,,Secreted,MKT,11.0,,5.8573394,13.4135,5.3492975,7.3024077,1.3865923,0.1729444678349556,-0.1453909816336063,-0.26294535553499787,,-32.147392,11.09924,8.087371,8.597164,5.635255
NCBI|THAST_JK264299.1_33_284|Thamnodynastes_strigatus,Plesiotypic,Plesiotypic,,Secreted,,10.0,,7.7939625,11.851488,6.716395,7.091749,3.0527997,0.22297556693223272,0.04125045052347582,-0.21695326596531467,,-11.19325,13.334634,5.107742,5.1305118,7.477732
NCBI|Tele_NC_045548_1_gene_1_mRNA_14|Thamnophis_elegans,Non-standard,Non-standard,,Secreted,,9.0,,7.9778795,13.8107195,5.321038,6.407854,3.5345094,-0.08985373879106563,0.3246091900873921,-0.21124296021373676,,-6.461807,5.963777,-0.67498755,8.779964,1.1253347
NCBI|THAEL_XM_032222341.1_64_258|Thamnophis_elegans,Non-standard,Non-standard,,Secreted,MKT,9.0,,7.87875,13.922962,5.263713,6.376526,3.7193146,-0.13912812397274063,0.29501240109513166,-0.2998936139858873,,-6.461612,5.9477777,-0.69736624,8.773021,1.1260273
NCBI|Tele_NC_045548_1_gene_1_mRNA_1_mka|Thamnophis_elegans,Plesiotypic,Plesiotypic,,Secreted,,10.0,,8.150027,11.111322,7.0492616,6.7122827,3.2720256,0.038168446357967394,0.17514833930389404,-0.16796363406835219,,-7.8726397,12.442036,2.563935,4.6176276,8.227507
NCBI|Tele_NC_045548_1_gene_1_mRNA_10_mka|Thamnophis_elegans,Plesiotypic,Plesiotypic,,Secreted,,10.0,,8.139594,11.610355,6.6773314,6.468961,3.1875424,0.10123240957371778,0.040488468213458244,-0.13604005533402166,,-9.397912,11.432547,3.5178232,7.682502,7.025945
NCBI|Tele_NC_045548_1_gene_1_mRNA_11_mka|Thamnophis_elegans,Plesiotypic,Plesiotypic,,Secreted,,10.0,,10.145213,13.781009,5.2052803,6.443858,5.6586666,-0.1753390698611208,0.014817311515827223,-0.22525571225305258,,-8.623469,-15.94015,-3.922556,-6.2248907,11.39226
NCBI|Tele_NC_045548_1_gene_1_mRNA_13_mka|Thamnophis_elegans,Plesiotypic,Plesiotypic,,Secreted,,10.0,,10.025359,13.7436905,5.30956,6.529804,5.4516397,-0.21620984097728085,0.07338417528573654,-0.2786798492672544,,-8.733336,-15.736553,-3.9243705,-6.3642745,11.767933
NCBI|Tele_NC_045548_1_gene_1_mRNA_16|Thamnophis_elegans,Plesiotypic,Plesiotypic,,Secreted,,10.0,,7.661939,13.724579,5.328622,6.1907697,3.1050673,0.16407364443514463,0.28176180608166623,-0.30426114448852576,,-13.244015,10.940705,1.5176033,9.7404175,2.9580398
NCBI|Tele_NC_045548_1_gene_1_mRNA_17|Thamnophis_elegans,Plesiotypic,Plesiotypic,,Secreted,,10.0,,6.741581,12.172729,6.273776,7.9575057,2.2977731,0.1556635580165821,0.09833234473127832,0.06435388810680864,,-25.69068,9.020105,9.95085,2.6024487,1.7839185
NCBI|Tele_NC_045548_1_gene_1_mRNA_18|Thamnophis_elegans,Plesiotypic,Plesiotypic,,Secreted,,10.0,,7.083101,12.175773,6.3050175,7.5736713,2.3542557,0.1989326176152957,0.13032671291271367,-0.05884522849500668,,-25.264267,9.112065,9.717813,2.904203,1.5490983
NCBI|Tele_NC_045548_1_gene_1_mRNA_2_mka|Thamnophis_elegans,Plesiotypic,Plesiotypic,,Secreted,,10.0,,8.245189,11.908836,6.513697,6.4726286,3.2072237,0.1180083784761973,0.042875984471550256,-0.16422547866651394,,-9.417909,11.407193,3.5188866,7.705394,7.0113206
NCBI|Tele_NC_045548_1_gene_1_mRNA_4_mka|Thamnophis_elegans,Plesiotypic,Plesiotypic,,Secreted,,10.0,,10.282425,13.646911,5.292123,6.6053505,5.621156,-0.15142325149560426,-0.1425884633156148,-0.2151416313552845,,-8.312147,-16.333328,-4.282698,-5.997905,10.842565
NCBI|Tele_NC_045548_1_gene_1_mRNA_5_mka|Thamnophis_elegans,Plesiotypic,Plesiotypic,,Secreted,,10.0,,8.1385565,11.361853,6.924086,6.6628532,3.1480527,-0.00033088222094786705,0.2025625008518285,-0.1678986106367437,,-7.6875167,12.280395,2.127482,4.6001124,8.1778345
NCBI|Tele_NC_045548_1_gene_1_mRNA_6_mka|Thamnophis_elegans,Plesiotypic,Plesiotypic,,Secreted,,10.0,,10.169763,13.605131,5.344763,6.6831837,5.578638,-0.2015060226247645,-0.05651907829132906,-0.18088868626118035,,-8.193308,-16.284985,-4.7737103,-6.0212526,11.17525
NCBI|Tele_NC_045548_1_gene_1_mRNA_7_mka|Thamnophis_elegans,Plesiotypic,Plesiotypic,,Secreted,,10.0,,8.340938,10.045003,7.6902995,5.7744975,3.4703088,0.07884640039208785,0.5048124630654875,-0.19154314570822914,,-1.2903526,17.852558,-2.1893191,9.109998,7.7720995
NCBI|Tele_NC_045548_1_gene_1_mRNA_8_mka|Thamnophis_elegans,Plesiotypic,Plesiotypic,,Secreted,,10.0,,9.756611,13.769525,5.234974,6.612056,5.2494464,-0.2068051215611552,0.02417435506760327,-0.280063888983631,,-8.821849,-15.5978,-3.959035,-6.3563657,12.068914
NCBI|Tele_NC_045548_1_gene_1_mRNA_9_mka|Thamnophis_elegans,Plesiotypic,Plesiotypic,,Secreted,,10.0,,9.876144,13.823835,5.199755,6.634139,5.2278237,-0.12352329598254205,-0.007964574815708444,-0.2526072229051024,,-8.6177635,-15.989074,-4.139211,-5.789116,11.568529
NCBI|Tele_rna_XM_032222338_1|Thamnophis_elegans,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,,7.3131304,13.365693,5.8813276,6.191198,3.0150197,0.19767333496306685,0.39375635600637177,-0.21698686695845001,,-12.000909,9.683945,2.7247515,8.505468,1.3877226
NCBI|Tele_rna_XM_032222748_1_mka|Thamnophis_elegans,Plesiotypic,Plesiotypic,,Secreted,MKA,10.0,,8.526743,11.070694,6.979852,6.519343,3.6159053,-0.002695035968315138,0.0203155765787683,-0.16961195541263202,,-8.25243,15.077345,3.0267947,5.3709908,10.338091
NCBI|THAEL_XM_032222342.1_49_258|Thamnophis_elegans,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,,7.592067,13.752281,5.271548,6.3012676,2.9843318,0.24049496104867707,0.2115751649348601,-0.27801326476616467,,-13.273404,10.950327,1.5232925,9.761509,2.9613898
NCBI|THAEL_XM_032222748.1_26_265|Thamnophis_elegans,Plesiotypic,Plesiotypic,,Secreted,MKA,10.0,,8.580252,11.076253,7.1914153,6.6977787,3.5786705,-0.08319831195888443,0.02744292376471996,-0.12665750341200205,,-8.239499,15.107366,3.0277429,5.34523,10.365962
NCBI|Tele_NC_045548_1_gene_1_mRNA_15_mka|Thamnophis_elegans,Non-standard,Non-standard,Basal genomic 8-cysteines,Secreted,,8.0,,11.415148,7.882612,9.625881,7.598188,5.961993,-0.18894095806786032,0.025554546998137456,-0.07368967826876476,,16.227274,0.5964745,-8.3738785,2.6088445,6.438449
NCBI|Tele_rna_XM_032222667_1_mka|Thamnophis_elegans,Non-standard,Non-standard,Basal genomic 8-cysteines,Secreted,MKA,8.0,,11.497788,7.860174,10.463945,8.229756,6.570331,-0.0879329908345129,-0.09414017741023298,0.07082304789850517,,19.846615,-0.78479946,-11.743647,-0.14654002,7.241705
NCBI|THAEL_XR_004255865.1_31_267|Thamnophis_elegans,Non-standard,Non-standard,Basal genomic 8-cysteines,Secreted,,8.0,,11.126601,7.569093,10.012346,7.556474,5.7744994,-0.26779140102058274,0.051307547778441494,-0.06928664678814674,,16.183622,0.6003427,-8.33249,2.6731215,6.486993
NCBI|THASI_GDKU01029485.1_88_309|Thamnophis_sirtalis,Non-standard,Non-standard,,Secreted,,11.0,,6.779249,12.554007,6.1744056,8.012884,2.0624158,0.16268210993785812,-0.03639817036331125,0.08780027848213492,,-26.009157,8.9822035,10.178064,2.321046,1.9385864
None|Thelotornis_mossambicanus_3FTx_01|Thelotornis_mossambicanus,Non-standard,Non-standard,Colubrid non-standard C #8 -> Y/L,Secreted,,9.0,,6.3672953,10.576496,6.6403046,9.033257,2.5897279,-0.05005317926703084,0.025620001583975004,-0.14229615514758215,,-23.600874,-1.9903508,6.0268397,-0.9211649,8.021632
None|Thelotornis_mossambicanus_3FTx_04|Thelotornis_mossambicanus,Non-standard,Non-standard,Colubrid non-standard C #8 -> Y,Secreted,,9.0,,7.2255907,11.0243025,5.9399543,8.318302,3.1425128,-0.00993036592209308,0.012582514068478129,-0.08395181519531468,,-18.899082,-0.23596738,4.3212337,-2.1716666,3.7468665
TR|A0A646QBR0|Thelotornis_mossambicanus,Non-standard,Non-standard,Colubrid non-standard C #8 -> Y,Secreted,,9.0,,7.1911554,11.082795,6.1268554,8.587453,3.063309,0.04810974520058382,-0.07192394349109313,-0.06423246333762661,,-18.88568,-0.71200776,5.030679,-1.6364633,3.5512686
TR|A0A646QDR7|Thelotornis_mossambicanus,Non-standard,Non-standard,Colubrid non-standard C #8 -> Y,Secreted,,9.0,,7.319246,11.493894,5.830139,8.147407,3.265616,-0.00954858329478151,0.04126514310160587,-0.1351686659584105,,-18.826155,-0.09811232,4.1692314,-2.2056634,3.7818525
None|Thelotornis_mossambicanus_3FTx_05|Thelotornis_mossambicanus,Ly6 other,Ly-6,Ly6 other,Secreted,,10.0,,5.3607035,13.064483,5.599867,7.2563624,0.8420739,0.4697781727659784,0.21493863817254769,-0.16013951609866423,,-35.85632,20.933321,12.243897,11.166132,5.1444254
None|Thelotornis_mossambicanus_3FTx_06|Thelotornis_mossambicanus,Plesiotypic,Plesiotypic,,Secreted,,10.0,,5.8514147,13.7875185,6.010556,6.8614063,1.102864,0.2808210618037638,0.0775786069786017,-0.2679251923998145,,-30.14762,17.644508,8.992066,12.885572,4.5263224
None|Thelotornis_mossambicanus_3FTx_08|Thelotornis_mossambicanus,Plesiotypic,Plesiotypic,,Secreted,,10.0,,6.0756288,13.637755,5.1496825,6.7652073,1.699208,0.2976132653719376,0.055963051788983316,-0.34071011092533404,,-33.248447,14.906049,7.4295535,9.934561,1.970146
None|Thelotornis_mossambicanus_3FTx_09|Thelotornis_mossambicanus,Plesiotypic,Plesiotypic,,Secreted,,10.0,,5.833609,13.513819,5.108325,7.0392065,1.1585643,0.34002949572213825,-0.03126994902524123,-0.35696219716659094,,-33.91838,15.895656,8.78905,9.594343,2.6132078
None|Thelotornis_mossambicanus_3FTx_11|Thelotornis_mossambicanus,Plesiotypic,Plesiotypic,,Secreted,,10.0,,5.609488,13.481641,5.112271,6.9615874,1.1325246,0.3792437447853345,-0.046129178621376346,-0.370157531152583,,-34.060432,15.951008,9.031552,9.686633,2.361809
None|Thelotornis_mossambicanus_3FTx_15|Thelotornis_mossambicanus,Plesiotypic,Plesiotypic,,Secreted,,10.0,,6.195214,13.50644,5.1710496,6.928701,1.4991537,0.3035949781722807,0.004101365585268997,-0.3356069599399037,,-33.304585,14.975524,7.609226,9.938377,2.0026236
SP|A7X6I4|Thrasops_jacksonii,Non-standard,Non-standard,Colubrid non-standard C #8 -> Y,Secreted,MKT,9.0,,7.0291095,10.842281,6.1855845,8.760648,3.013668,-0.06346408915766302,0.0653432429739818,-0.026906491868354428,,-20.046547,-1.0755771,5.607462,-3.052784,3.1603277
TR|A7X3T6|Thrasops_jacksonii,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,,6.024982,13.584766,5.0665708,6.9310613,1.6218332,0.28688941809733887,0.007917194957285696,-0.35418911721181373,,-33.69484,15.756069,8.387497,9.518605,2.7382264
TR|A7X3U4|Thrasops_jacksonii,Plesiotypic,Plesiotypic,,Secreted,MKL,10.0,,5.8245606,14.081377,5.9009724,6.7952824,1.0298457,0.1365936647374164,-0.07848067944377801,-0.25213150005502977,,-29.614275,18.126003,7.9417624,12.936872,4.7337685
TR|A7X3U7|Thrasops_jacksonii,Non-standard,Non-standard,,Secreted,MKT,11.0,,5.72517,14.072081,5.6231737,6.6453633,1.027945,0.2277386468008839,-0.031164071661962073,-0.3368375651825804,,-30.211376,19.14491,7.594524,13.680349,3.4956398
NCBI|TREVA_GGQZ01007816.1_20_253|Tretanorhinus_variabilis,Non-standard,Non-standard,Colubrid non-standard C #8 -> Y/L,Secreted,,9.0,,6.59512,10.415427,6.943372,9.139831,3.042758,-0.0798144983497032,0.06030679068841641,0.06909453342511604,,-22.950893,-5.9317555,5.986614,-5.2620215,6.842791
SP|A7X3S2|Trimorphodon_biscutatus,Non-standard,Non-standard,,Secreted,MKT,9.0,,2.1068535,12.155199,4.7417803,10.225448,-1.1432465,0.1806687552743738,-0.3409665298181338,0.021042401611431647,,-53.556828,-1.4813133,17.482483,7.6337714,-7.535199
SP|A7X3S0|Trimorphodon_biscutatus,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,,4.4084334,14.45185,5.6954303,6.9879446,-0.6896442,0.3515422807544816,-0.22543390818837464,-0.29751190470436056,,-56.163765,13.593659,16.511324,14.626784,2.4461076
TR|A7X3Q9|Trimorphodon_biscutatus,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,,7.662398,12.296128,6.083696,7.716923,3.3274508,0.07450770453246236,-0.015765573254018766,-0.2099530445775426,,-15.152942,2.9176052,2.0013614,2.3014996,2.18168
TR|A0A193CHM1|Trimorphodon_lambda,Plesiotypic,Plesiotypic,Dimeric,Secreted,MKT,11.0,,4.6575274,13.982114,5.486639,7.099557,-0.47777876,0.24632704338200104,-0.17617707903000326,-0.3240381583900527,,-54.108353,14.3804245,16.809372,14.0978565,-0.12575321
TR|A0A193CHM4|Trimorphodon_lambda,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,,4.271353,14.481924,5.6129293,6.85088,-0.74494094,0.3317922789016307,-0.21904865331071707,-0.3086903212350228,,-56.23236,13.562353,16.593704,14.68701,2.5139542
TR|A0A193CHM5|Trimorphodon_lambda,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,,4.5131392,14.402643,5.5757537,7.1105847,-0.7625631,0.34361231688281074,-0.1650919816057148,-0.34746716136759076,,-56.14159,13.620527,16.524485,14.613707,2.3355556
NCBI|XENME_JZ904769.1_12_257|Xenodon_merremii,Non-standard,Non-standard,Colubrid non-standard C #8 -> Y/L,Secreted,,9.0,,6.4309745,10.517764,7.0437355,9.140976,2.6087704,0.013849357047145322,0.2003970199444828,0.03803106443156456,,-23.56136,-4.534515,7.0058327,-3.8106096,7.1919737
NCBI|XENME_JZ904948.1_7_246|Xenodon_merremii,Non-standard,Non-standard,Colubrid non-standard C #8 -> Y/L,Secreted,,9.0,,6.640629,10.35902,6.8141117,9.149984,2.8520768,-0.06818310114168967,-0.009309669186731161,0.12437178477038911,,-23.311865,-7.322311,7.731693,-4.9616137,6.433512
NCBI|XENME_JZ904898.1_10_261|Xenodon_merremii,Plesiotypic,Plesiotypic,,Secreted,,10.0,,7.8804345,12.071733,6.511663,7.478308,3.3904479,0.10146869233085899,-0.03708576760952745,-0.17607610122052555,,-22.227055,3.1949377,6.9179583,2.7818704,5.947471
SP|P01385|Acanthophis_antarcticus,Long-chain,Long-chain,,Secreted,,10.0,class2c,11.105969,18.817131,3.9663084,13.354166,-0.025005424,-0.07124531285194273,-0.09926429271872751,-0.02213696377957868,,-21.141056,-38.493195,8.390297,-14.949644,-5.403648
SP|P0DKW9|Acanthophis_antarcticus,Long-chain,Long-chain,,Secreted,,10.0,,10.927227,18.745672,3.8152516,13.045361,0.018436786,-0.026840407952106637,-0.13818328344231093,-0.020597245747907354,,-25.38832,-33.22791,10.536323,-13.9484,-6.037215
SP|P34073|Acanthophis_antarcticus,Long-chain,Long-chain,,Secreted,,10.0,class2b,11.494354,18.448664,4.112985,13.4049635,0.5975119,-0.20218313543111158,-0.16998836411312912,-0.0347071570925734,,-17.207104,-38.628933,7.3693595,-16.271185,-4.1437755
SP|P01434|Acanthophis_antarcticus,Short-chain,Short-chain,,Secreted,,9.0,,19.49589,7.2082944,8.217744,11.468136,12.145567,-0.3517172718929161,-0.2911931420494644,0.23568933201195824,,33.54554,-39.19386,-17.834715,-20.59649,1.5517668
TR|R4FI70|Acanthophis_wellsi,Long-chain,Long-chain,,Secreted,MKT,10.0,class2d,10.458244,18.391918,4.4465356,12.890524,-0.116001844,0.04492442125297877,-0.11446120807811778,-0.10697722427886548,,-24.594748,-34.501183,9.1130495,-13.2045,-6.747307
TR|R4FI75|Acanthophis_wellsi,Long-chain,Long-chain,,Secreted,MKT,10.0,class1a,9.965217,20.110373,5.570028,14.31271,-0.83589196,-0.1584083468063577,-0.0756814932556619,0.021418613772072055,,-25.13918,-44.245056,3.1489491,-13.742915,-11.520052
TR|R4G2D8|Acanthophis_wellsi,Long-chain,Long-chain,,Secreted,MKT,10.0,class3a,10.396365,18.597569,4.2837725,12.840766,-0.3325433,0.0829934670578049,-0.16160001987999878,-0.04214846995922616,,-25.54243,-33.634735,10.473601,-13.403463,-6.5450106
